9311:
 num     #instances         #bytes  class name (module)
 275:          1574          62960  net.minecraft.advancements.Advancement
 276:          1953          62496  net.minecraft.world.level.levelgen.NoiseChunk$Cache2D
 277:          2603          62472  net.minecraft.world.level.levelgen.SurfaceRules$TestRule
 278:          2592          62208  org.bukkit.craftbukkit.block.impl.CraftRedStoneWire
 279:          3814          61024  com.google.common.collect.RegularImmutableList
 280:          1520          60792  [Lnet.minecraft.world.level.biome.Climate$RTree$Node;
 281:          2510          60240  net.minecraft.world.ticks.ProtoChunkTicks
 282:          2500          60000  java.util.concurrent.ConcurrentSkipListMap$Node (java.base@21.0.12.1)
 283:          2477          59448  org.bukkit.configuration.SectionPathData
 284:           613          58848  net.minecraft.world.level.chunk.storage.SerializableChunkData
 285:          2449          58776  net.minecraft.world.item.crafting.Ingredient
 286:          2417          58008  net.minecraft.world.level.storage.loot.entries.LootPoolSingletonContainer$1
 287:          1448          57920  net.minecraft.world.level.storage.loot.LootPool
 288:          2385          57240  net.minecraft.util.parsing.packrat.commands.StringReaderTerms$1
 289:          1190          57120  java.lang.invoke.LambdaForm (java.base@21.0.12.1)
 290:          2347          56328  net.minecraft.advancements.critereon.DataComponentMatchers
 291:          1755          56160  net.minecraft.world.level.chunk.BulkSectionAccess
 292:          2300          55200  org.bukkit.craftbukkit.block.impl.CraftNoteBlock
 293:          3426          54816  net.minecraft.util.parsing.packrat.commands.StringReaderTerms$TerminalCharacters$$Lambda/0x00007f54745d5b60
 294:           848          54272  java.lang.Class$ReflectionData (java.base@21.0.12.1)
 295:          1694          54208  net.minecraft.world.level.levelgen.DensityFunctions$Clamp
 296:          2228          53472  net.minecraft.world.entity.ai.attributes.AttributeSupplier$Builder$$Lambda/0x00007f5474c6a4e8
 297:          2207          52968  com.google.common.collect.Iterators$SingletonIterator
 298:          1324          52960  net.minecraft.world.level.storage.loot.LootTable
 299:          2176          52224  org.bukkit.craftbukkit.block.impl.CraftDoor
 300:          2176          52224  org.bukkit.craftbukkit.block.impl.CraftTrapDoor
 301:          3217          51472  net.minecraft.util.parsing.packrat.Term$Sequence
 302:          3200          51200  com.google.common.collect.SingletonImmutableList
 303:          1060          50880  java.lang.invoke.DirectMethodHandle$Accessor (java.base@21.0.12.1)
 304:           626          50816  [Ljava.util.WeakHashMap$Entry; (java.base@21.0.12.1)
 305:          2114          50736  java.util.concurrent.ConcurrentLinkedQueue$Node (java.base@21.0.12.1)
 306:          2108          50592  com.mojang.serialization.MapCodec$4
 307:          2077          49848  net.minecraft.server.level.ServerChunkCache$$Lambda/0x00007f547532e950
